label,x,y,plot_type,plot_num
h_h7_02,409696.86847776856,22286.848044353617,path,1
h_h7_02,465497.4290932,22286.848044353617,path,1
h_h7_02,528898.0052434485,38672.286390024674,path,1
h_h7_02,600933.7162085418,20061.48470837926,path,1
h_h7_02,682780.6641282119,20061.48470837926,path,1
h_h7_02,775775.1358147786,27133.345250836024,path,1
h_h7_02,881435.4198457923,27133.345250836024,path,1
h_h7_02,1001486.5951365384,22121.49423140323,path,1
h_h7_02,1137888.695706882,22121.49423140323,path,1
h_h7_02,1292868.7114788396,19494.74096406134,path,1
h_h7_02,1468956.9475708513,19494.74096406134,path,1
h_h7_02,1669028.3357143411,19494.74096406134,path,1
h_h7_02,1896349.372269826,83212.54317620602,path,1
h_h7_02,2154631.449183284,83212.54317620602,path,1
h_h7_02,2448091.4485989083,83212.54317620602,path,1
h_h7_02,2781520.590435461,83212.54317620602,path,1
h_h7_02,3160362.656976884,83212.54317620602,path,1
h_h7_02,3590802.8716229405,83212.54317620602,path,1
h_h7_02,4079868.882892524,83212.54317620602,path,1
h_h7_02,4635545.502410582,666666.6666666667,path,1
h_h7_03,0.0,642.6373240949002,path,2
h_h7_03,15.000000000000005,642.6373240949002,path,2
h_h7_03,17.046661466647013,642.6373240949002,path,2
h_h7_03,19.372577810564533,642.6373240949002,path,2
h_h7_03,22.01585171153142,642.6373240949002,path,2
h_h7_03,25.019784735091807,642.6373240949002,path,2
h_h7_03,28.433586689832836,1068.1297834159243,path,2
